时间,价格,涨跌,成交量,成交额,性质
成交时间,成交价格,价格变动,成交量,成交金额,性质
14:09:47,57.48,0.01,4,22992,买盘
14:09:50,57.47,-0.01,67,385051,卖盘
14:09:53,57.48,0.01,22,126443,买盘
14:09:56,57.47,-0.01,4,22989,卖盘
14:09:59,57.47,0.0,203,1166641,卖盘
14:10:02,57.47,0.0,3,17241,卖盘
14:10:05,57.45,-0.02,65,373533,卖盘
14:10:08,57.47,0.02,21,120683,买盘
14:10:11,57.46,-0.01,5,28724,中性盘
14:10:14,57.45,-0.01,29,166611,卖盘
14:10:17,57.46,0.01,7,40227,中性盘
14:10:20,57.45,-0.01,31,178116,卖盘
14:10:23,57.45,0.0,110,631950,卖盘
14:10:26,57.45,0.0,17,97657,买盘
14:10:29,57.44,-0.01,23,132122,卖盘
14:10:32,57.44,0.0,50,284960,卖盘
14:10:35,57.45,0.01,71,407825,买盘
14:10:38,57.44,-0.01,92,528448,卖盘
14:10:41,57.45,0.01,125,718013,买盘
14:10:44,57.44,-0.01,8,45952,卖盘
14:10:47,57.44,0.0,68,390593,卖盘
14:10:50,57.45,0.01,94,539957,买盘
14:10:53,57.44,-0.01,96,553669,卖盘
14:10:56,57.42,-0.02,18,103366,卖盘
14:10:59,57.43,0.01,12,68916,卖盘
14:11:02,57.43,0.0,24,137832,卖盘
14:11:05,57.44,0.01,22,126351,买盘
14:11:08,57.43,-0.01,4,22972,卖盘
14:11:11,57.43,0.0,18,103374,卖盘
14:11:14,57.43,0.0,38,218234,卖盘
14:11:17,57.43,0.0,18,103374,卖盘
14:11:20,57.42,-0.01,8,45936,卖盘
14:11:23,57.43,0.01,7,40195,买盘
14:11:26,57.43,0.0,28,160797,买盘
14:11:32,57.42,-0.01,11,63164,卖盘
14:11:35,57.42,0.0,39,223938,卖盘
14:11:38,57.43,0.01,25,143552,买盘
14:11:41,57.42,-0.01,10,57420,卖盘
14:11:44,57.42,0.0,17,97614,卖盘
14:11:47,57.42,0.0,32,183744,卖盘
14:11:50,57.43,0.01,11,63167,买盘
14:11:53,57.42,-0.01,21,120582,卖盘
14:11:56,57.43,0.01,16,91876,买盘
14:11:59,57.42,-0.01,90,516790,卖盘
14:12:02,57.42,0.0,26,149298,卖盘
14:12:05,57.42,0.0,37,212454,卖盘
14:12:08,57.42,0.0,6,34452,买盘
14:12:11,57.4,-0.02,5,28703,卖盘
14:12:14,57.41,0.01,10,57415,中性盘
14:12:17,57.4,-0.01,4,22963,卖盘
14:12:20,57.4,0.0,16,91840,卖盘
14:12:23,57.41,0.01,7,40183,买盘
14:12:26,57.4,-0.01,116,665840,卖盘
14:12:29,57.4,0.0,2,11481,卖盘
14:12:32,57.4,0.0,9,51660,卖盘
14:12:35,57.39,-0.01,39,223823,卖盘
14:12:38,57.39,0.0,1,5739,卖盘
14:12:44,57.39,0.0,62,355828,卖盘
14:12:47,57.4,0.01,24,137737,买盘
14:12:50,57.39,-0.01,34,195136,卖盘
14:12:53,57.39,0.0,16,91826,卖盘
14:12:56,57.39,0.0,7,40173,卖盘
14:12:59,57.4,0.01,6,34435,买盘
14:13:05,57.39,-0.01,12,68868,卖盘
14:13:08,57.4,0.01,12,68875,买盘
14:13:11,57.4,0.0,19,109060,买盘
14:13:14,57.41,0.01,11,63144,买盘
14:13:17,57.4,-0.01,29,166472,卖盘
14:13:20,57.41,0.01,8,45926,买盘
14:13:23,57.41,0.0,17,97597,买盘
14:13:26,57.41,0.0,17,97609,中性盘
14:13:29,57.4,-0.01,13,74632,卖盘
14:13:32,57.4,0.0,12,68880,卖盘
14:13:38,57.4,0.0,39,223871,卖盘
14:13:41,57.4,0.0,20,114800,卖盘
14:13:44,57.4,0.0,38,218120,卖盘
14:13:47,57.4,0.0,1,5740,买盘
14:13:50,57.4,0.0,36,206630,买盘
14:13:53,57.4,0.0,12,68880,卖盘
14:13:56,57.4,0.0,27,154980,卖盘
14:13:59,57.4,0.0,16,91841,卖盘
14:14:02,57.41,0.01,3,17222,买盘
14:14:05,57.4,-0.01,50,287000,卖盘
14:14:08,57.4,0.0,11,63143,卖盘
14:14:11,57.41,0.01,19,109063,买盘
14:14:14,57.41,0.0,1,5741,买盘
14:14:17,57.41,0.0,11,63149,买盘
14:14:23,57.41,0.0,10,57402,买盘
14:14:26,57.4,-0.01,14,80363,卖盘
14:14:29,57.4,0.0,1,5740,卖盘
14:14:32,57.4,0.0,11,63140,卖盘
14:14:35,57.4,0.0,49,281260,卖盘
14:14:38,57.4,0.0,34,195160,卖盘
14:14:41,57.4,0.0,1,5740,卖盘
14:14:44,57.4,0.0,73,419020,卖盘
14:14:47,57.4,0.0,12,68880,卖盘
14:14:50,57.4,0.0,59,338669,卖盘
14:14:53,57.4,0.0,73,419067,卖盘
14:14:56,57.4,0.0,54,309960,卖盘
14:14:59,57.41,0.01,2,11481,买盘
14:15:02,57.4,-0.01,35,200900,卖盘
14:15:05,57.4,0.0,5,28700,卖盘
14:15:08,57.4,0.0,3,17222,卖盘
14:15:11,57.4,0.0,14,80360,卖盘
14:15:14,57.4,0.0,2,11480,卖盘
14:15:17,57.4,0.0,13,74620,卖盘
14:15:20,57.4,0.0,22,126296,卖盘
14:15:23,57.4,0.0,61,350140,卖盘
14:15:29,57.4,0.0,18,103320,卖盘
14:15:32,57.4,0.0,20,114802,卖盘
14:15:35,57.41,0.01,85,487908,买盘
14:15:38,57.4,-0.01,29,166458,卖盘
14:15:41,57.4,0.0,30,172210,卖盘
14:15:44,57.4,0.0,13,74628,卖盘
14:15:47,57.4,0.0,6,34440,卖盘
14:15:50,57.4,0.0,15,86106,卖盘
14:15:53,57.4,0.0,6,34441,卖盘
14:15:56,57.4,0.0,6,34440,卖盘
14:15:59,57.4,0.0,1,5740,卖盘
14:16:02,57.4,0.0,8,45920,卖盘
14:16:05,57.41,0.01,3,17223,买盘
14:16:08,57.4,-0.01,3,17220,卖盘
14:16:11,57.4,0.0,38,218120,卖盘
14:16:14,57.4,0.0,23,132020,卖盘
14:16:17,57.4,0.0,22,126280,卖盘
14:16:20,57.4,0.0,13,74620,卖盘
14:16:23,57.41,0.01,22,126300,买盘
14:16:26,57.4,-0.01,15,86100,卖盘
14:16:29,57.4,0.0,22,126280,买盘
14:16:32,57.4,0.0,12,68880,卖盘
14:16:35,57.4,0.0,11,63148,卖盘
14:16:38,57.4,0.0,12,68880,卖盘
14:16:47,57.4,0.0,2,11480,卖盘
14:16:50,57.4,0.0,46,264040,卖盘
14:16:53,57.4,0.0,5,28700,卖盘
14:16:56,57.41,0.01,4,22961,买盘
14:16:59,57.4,-0.01,16,91842,卖盘
14:17:02,57.4,0.0,2,11480,卖盘
14:17:05,57.41,0.01,6,34442,买盘
14:17:08,57.41,0.0,1,5741,买盘
14:17:11,57.41,0.0,10,57410,买盘
14:17:14,57.41,0.0,31,177971,买盘
14:17:17,57.41,0.0,20,114807,买盘
14:17:20,57.4,-0.01,12,68887,卖盘
14:17:23,57.41,0.01,6,34446,买盘
14:17:26,57.41,0.0,49,281294,买盘
14:17:29,57.41,0.0,26,149266,卖盘
14:17:32,57.4,-0.01,28,160720,卖盘
14:17:35,57.4,0.0,13,74623,卖盘
14:17:38,57.4,0.0,4,22960,卖盘
14:17:41,57.4,0.0,49,281260,卖盘
14:17:44,57.4,0.0,3,17220,买盘
14:17:47,57.41,0.01,28,160717,买盘
14:17:50,57.41,0.0,37,212407,买盘
14:17:53,57.39,-0.02,1,5739,卖盘
14:17:56,57.41,0.02,21,120551,买盘
14:17:59,57.41,0.0,2,11482,买盘
14:18:02,57.41,0.0,32,183713,买盘
14:18:05,57.42,0.01,23,132061,买盘
14:18:08,57.41,-0.01,25,143535,卖盘
14:18:11,57.41,0.0,16,91857,卖盘
14:18:14,57.41,0.0,10,57412,卖盘
14:18:17,57.41,0.0,4,22966,卖盘
14:18:20,57.41,0.0,2,11482,卖盘
14:18:23,57.42,0.01,14,80375,买盘
14:18:26,57.41,-0.01,5,28705,卖盘
14:18:29,57.41,0.0,46,264086,卖盘
14:18:32,57.4,-0.01,13,74620,卖盘
14:18:35,57.41,0.01,8,45928,买盘
14:18:41,57.4,-0.01,15,83230,卖盘
14:18:44,57.41,0.01,32,183684,买盘
14:18:47,57.41,0.0,36,206676,买盘
14:18:50,57.41,0.0,12,68896,卖盘
14:18:53,57.41,0.0,35,200935,卖盘
14:18:56,57.42,0.01,18,103348,买盘
14:18:59,57.41,-0.01,7,40188,卖盘
14:19:02,57.41,0.0,1,5741,卖盘
14:19:05,57.42,0.01,45,258388,买盘
14:19:08,57.43,0.01,154,884319,买盘
14:19:11,57.43,0.0,36,206745,买盘
14:19:14,57.43,0.0,90,516854,买盘
14:19:17,57.43,0.0,7,40199,买盘
14:19:20,57.43,0.0,1,5743,中性盘
14:19:23,57.42,-0.01,21,120589,卖盘
14:19:26,57.43,0.01,7,40203,卖盘
14:19:29,57.41,-0.02,64,367522,卖盘
14:19:32,57.43,0.02,36,206748,买盘
14:19:35,57.43,0.0,4,22974,卖盘
14:19:38,57.44,0.01,76,434305,买盘
14:19:41,57.45,0.01,1,5745,买盘
14:19:44,57.47,0.02,155,890534,买盘
14:19:47,57.47,0.0,2,11494,买盘
14:19:50,57.47,0.0,45,258577,买盘
14:19:53,57.48,0.01,57,327582,买盘
14:19:56,57.48,0.0,32,183918,买盘
14:19:59,57.48,0.0,27,155165,买盘
14:20:02,57.49,0.01,77,442528,买盘
14:20:05,57.5,0.01,29,166731,买盘
14:20:08,57.49,-0.01,77,442748,卖盘
14:20:11,57.5,0.01,40,230000,买盘
14:20:14,57.5,0.0,57,327731,买盘
14:20:17,57.5,0.0,8,46000,买盘
14:20:20,57.5,0.0,23,132231,买盘
14:20:23,57.62,0.12,1533,8826875,买盘
14:20:26,57.61,-0.01,19,109480,卖盘
14:20:29,57.63,0.02,19,109488,买盘
14:20:32,57.63,0.0,23,132535,买盘
14:20:35,57.63,0.0,32,184411,买盘
14:20:38,57.63,0.0,235,1354249,买盘
14:20:41,57.64,0.01,92,530180,买盘
14:20:44,57.65,0.01,35,201691,买盘
14:20:47,57.65,0.0,27,155630,买盘
14:20:50,57.65,0.0,31,178712,买盘
14:20:53,57.64,-0.01,53,305522,卖盘
14:20:56,57.65,0.01,54,311323,买盘
14:20:59,57.65,0.0,57,328613,卖盘
14:21:02,57.64,-0.01,85,489988,卖盘
14:21:05,57.65,0.01,107,616815,买盘
14:21:08,57.63,-0.02,108,622295,卖盘
14:21:11,57.63,0.0,46,265087,买盘
14:21:14,57.6,-0.03,28,161292,卖盘
14:21:17,57.6,0.0,43,247830,卖盘
14:21:20,57.6,0.0,7,40320,卖盘
14:21:23,57.6,0.0,6,34564,卖盘
14:21:26,57.55,-0.05,7,40297,卖盘
14:21:29,57.6,0.05,10,57600,买盘
14:21:32,57.56,-0.04,3,17268,中性盘
14:21:35,57.56,0.0,9,51808,卖盘
14:21:38,57.59,0.03,2,11517,中性盘
14:21:41,57.57,-0.02,20,115159,卖盘
14:21:44,57.57,0.0,15,86361,卖盘
14:21:47,57.57,0.0,25,143927,卖盘
14:21:50,57.58,0.01,29,166992,中性盘
14:21:53,57.58,0.0,23,132422,卖盘
14:21:56,57.59,0.01,22,126636,买盘
14:21:59,57.57,-0.02,36,207311,中性盘
14:22:02,57.58,0.01,11,63337,买盘
14:22:05,57.58,0.0,6,34548,买盘
14:22:08,57.57,-0.01,20,115140,卖盘
14:22:11,57.58,0.01,3,17273,买盘
14:22:14,57.57,-0.01,26,149686,卖盘
14:22:17,57.58,0.01,46,264855,买盘
14:22:20,57.58,0.0,12,69094,卖盘
14:22:23,57.58,0.0,12,69093,卖盘
14:22:26,57.59,0.01,16,92134,买盘
14:22:29,57.57,-0.02,7,40311,中性盘
14:22:32,57.6,0.03,318,1830837,买盘
14:22:35,57.58,-0.02,59,339539,中性盘
14:22:38,57.6,0.02,3,17280,买盘
14:22:41,57.6,0.0,66,380149,买盘
14:22:44,57.6,0.0,14,80658,卖盘
14:22:47,57.63,0.03,86,495464,买盘
14:22:50,57.62,-0.01,117,673963,中性盘
14:22:53,57.59,-0.03,39,224730,卖盘
14:22:56,57.6,0.01,2,11520,中性盘
14:22:59,57.59,-0.01,6,36054,卖盘
14:23:02,57.6,0.01,42,241893,买盘
14:23:05,57.6,0.0,7,40320,卖盘
14:23:08,57.58,-0.02,77,441932,卖盘
14:23:11,57.58,0.0,14,80602,买盘
14:23:14,57.58,0.0,27,155456,买盘
14:23:17,57.54,-0.04,23,132425,卖盘
14:23:20,57.52,-0.02,29,166898,卖盘
14:23:26,57.53,0.01,16,92048,中性盘
14:23:29,57.54,0.01,15,86306,买盘
14:23:32,57.53,-0.01,1,5753,卖盘
14:23:35,57.5,-0.03,60,345141,卖盘
14:23:38,57.5,0.0,24,138052,卖盘
14:23:41,57.51,0.01,5,28755,中性盘
14:23:44,57.51,0.0,3,17253,卖盘
14:23:47,57.53,0.02,53,304883,买盘
14:23:50,57.52,-0.01,4,23009,卖盘
14:23:53,57.51,-0.01,16,92034,卖盘
14:23:59,57.52,0.01,23,132284,买盘
14:24:02,57.52,0.0,10,57517,买盘
14:24:05,57.53,0.01,143,822677,买盘
14:24:08,57.53,0.0,71,408406,买盘
14:24:11,57.53,0.0,17,97794,买盘
14:24:14,57.52,-0.01,75,431437,卖盘
14:24:17,57.52,0.0,7,40269,卖盘
14:24:20,57.52,0.0,88,506222,卖盘
14:24:23,57.52,0.0,4,23008,卖盘
14:24:26,57.5,-0.02,29,166803,卖盘
14:24:29,57.52,0.02,32,184074,买盘
14:24:32,57.53,0.01,5,28763,买盘
14:24:35,57.52,-0.01,58,333635,卖盘
14:24:38,57.52,0.0,2,11505,卖盘
14:24:41,57.53,0.01,18,103554,买盘
14:24:44,57.52,-0.01,8,46017,卖盘
14:24:47,57.54,0.02,57,327871,买盘
14:24:50,57.54,0.0,6,34524,买盘
14:24:53,57.51,-0.03,12,69019,卖盘
14:24:56,57.51,0.0,17,97773,卖盘
14:24:59,57.51,0.0,23,132271,卖盘
14:25:02,57.52,0.01,50,289047,买盘
14:25:08,57.51,-0.01,119,684396,卖盘
14:25:11,57.5,-0.01,8,46000,卖盘
14:25:14,57.5,0.0,22,126500,卖盘
14:25:17,57.5,0.0,2,11500,卖盘
14:25:20,57.51,0.01,11,63259,买盘
14:25:23,57.51,0.0,16,92015,买盘
14:25:26,57.51,0.0,22,126522,卖盘
14:25:29,57.51,0.0,5,28755,卖盘
14:25:32,57.52,0.01,18,103526,买盘
14:25:35,57.5,-0.02,155,889842,卖盘
14:25:38,57.49,-0.01,11,63242,卖盘
14:25:41,57.5,0.01,44,253000,买盘
14:25:44,57.49,-0.01,44,252956,卖盘
14:25:47,57.49,0.0,5,28745,卖盘
14:25:50,57.49,0.0,5,28745,卖盘
14:25:53,57.49,0.0,13,74737,卖盘
14:25:56,57.49,0.0,27,155233,卖盘
14:25:59,57.49,0.0,14,80486,卖盘
14:26:02,57.49,0.0,55,316232,卖盘
14:26:05,57.49,0.0,29,166728,卖盘
14:26:08,57.49,0.0,27,155225,卖盘
14:26:11,57.49,0.0,7,40243,卖盘
14:26:14,57.5,0.01,28,160978,买盘
14:26:17,57.49,-0.01,15,86236,卖盘
14:26:20,57.51,0.02,125,720310,买盘
14:26:23,57.52,0.01,31,178291,买盘
14:26:26,57.51,-0.01,8,46008,卖盘
14:26:29,57.49,-0.02,33,189728,卖盘
14:26:32,57.5,0.01,1,5750,卖盘
14:26:35,57.5,0.0,1,5750,买盘
14:26:38,57.5,0.0,6,34505,卖盘
14:26:41,57.5,0.0,29,166763,卖盘
14:26:44,57.51,0.01,11,63255,买盘
14:26:47,57.5,-0.01,17,97752,卖盘
14:26:50,57.5,0.0,43,247253,卖盘
14:26:53,57.5,0.0,21,120750,中性盘
14:26:56,57.5,0.0,11,63250,中性盘
14:26:59,57.5,0.0,2,11500,卖盘
14:27:02,57.5,0.0,26,149499,卖盘
14:27:05,57.5,0.0,11,63250,卖盘
14:27:08,57.5,0.0,7,40250,卖盘
14:27:14,57.5,0.0,18,103500,买盘
14:27:17,57.5,0.0,18,103500,卖盘
14:27:20,57.51,0.01,10,57501,买盘
14:27:23,57.49,-0.02,131,753119,卖盘
14:27:29,57.49,0.0,11,63232,买盘
14:27:32,57.5,0.01,154,885332,买盘
14:27:35,57.52,0.02,89,511798,买盘
14:27:38,57.52,0.0,17,97776,买盘
14:27:41,57.5,-0.02,15,86265,卖盘
14:27:44,57.51,0.01,7,40260,中性盘
14:27:47,57.52,0.01,22,126534,买盘
14:27:50,57.52,0.0,27,155278,买盘
14:27:53,57.51,-0.01,27,155289,卖盘
14:27:56,57.51,0.0,7,40257,买盘
14:27:59,57.5,-0.01,12,69000,卖盘
14:28:02,57.5,0.0,46,264502,卖盘
14:28:05,57.52,0.02,16,92016,买盘
14:28:08,57.5,-0.02,18,103508,卖盘
14:28:11,57.5,0.0,8,46002,买盘
14:28:14,57.5,0.0,16,92017,卖盘
14:28:17,57.52,0.02,12,69006,买盘
14:28:20,57.54,0.02,51,293380,买盘
14:28:23,57.54,0.0,26,149608,卖盘
14:28:26,57.54,0.0,20,115097,卖盘
14:28:29,57.54,0.0,17,97818,卖盘
14:28:32,57.57,0.03,86,495029,买盘
14:28:35,57.56,-0.01,122,702315,卖盘
14:28:38,57.57,0.01,15,86363,卖盘
14:28:41,57.58,0.01,29,166956,买盘
14:28:44,57.58,0.0,15,86360,买盘
14:28:47,57.59,0.01,58,333965,买盘
14:28:50,57.59,0.0,9,51828,买盘
14:28:53,57.6,0.01,127,731496,买盘
14:28:56,57.6,0.0,19,109440,买盘
14:28:59,57.62,0.02,65,374412,买盘
14:29:02,57.61,-0.01,8,46082,卖盘
14:29:05,57.61,0.0,10,57610,买盘
14:29:08,57.6,-0.01,15,86400,卖盘
14:29:11,57.61,0.01,41,236164,买盘
14:29:14,57.61,0.0,28,161308,卖盘
14:29:17,57.62,0.01,63,362953,买盘
14:29:20,57.62,0.0,41,236176,买盘
14:29:23,57.61,-0.01,24,138264,中性盘
14:29:26,57.59,-0.02,9,51832,卖盘
14:29:32,57.59,0.0,1,5759,卖盘
14:29:35,57.59,0.0,5,28795,买盘
14:29:38,57.58,-0.01,6,34548,卖盘
14:29:41,57.58,0.0,22,126687,卖盘
14:29:44,57.58,0.0,33,190047,卖盘
14:29:47,57.58,0.0,18,103647,卖盘
14:29:50,57.59,0.01,34,195816,买盘
14:29:53,57.59,0.0,3,17277,买盘
14:29:56,57.61,0.02,82,472359,买盘
14:29:59,57.59,-0.02,63,362860,卖盘
14:30:02,57.59,0.0,35,201595,卖盘
14:30:05,57.59,0.0,26,149736,卖盘
14:30:08,57.6,0.01,25,144039,卖盘
14:30:11,57.6,0.0,19,109465,卖盘
14:30:14,57.61,0.01,16,92177,中性盘
14:30:17,57.61,0.0,54,311136,卖盘
14:30:20,57.62,0.01,30,172846,买盘
14:30:23,57.61,-0.01,4,23045,卖盘
14:30:26,57.62,0.01,24,138261,买盘
14:30:29,57.61,-0.01,1,5761,中性盘
14:30:32,57.61,0.0,12,69129,买盘
14:30:35,57.6,-0.01,34,195847,卖盘
14:30:38,57.61,0.01,53,305327,买盘
14:30:41,57.6,-0.01,52,299553,卖盘
14:30:44,57.59,-0.01,19,109442,卖盘
14:30:47,57.59,0.0,145,835055,卖盘
14:30:50,57.57,-0.02,42,241857,卖盘
14:30:53,57.59,0.02,62,356992,买盘
14:30:56,57.59,0.0,46,264868,买盘
14:30:59,57.57,-0.02,43,247558,卖盘
14:31:02,57.59,0.02,10,57551,买盘
14:31:05,57.57,-0.02,8,46056,卖盘
14:31:08,57.57,0.0,51,293644,卖盘
14:31:11,57.57,0.0,22,126656,卖盘
14:31:14,57.57,0.0,84,483580,买盘
14:31:17,57.57,0.0,19,109349,卖盘
14:31:20,57.54,-0.03,5,28770,卖盘
14:31:23,57.54,0.0,124,713552,卖盘
14:31:26,57.56,0.02,106,609943,中性盘
14:31:29,57.54,-0.02,21,120784,买盘
14:31:32,57.5,-0.04,9,51774,卖盘
14:31:35,57.54,0.04,18,103545,买盘
14:31:38,57.52,-0.02,14,80520,中性盘
14:31:41,57.5,-0.02,10,57507,卖盘
14:31:44,57.5,0.0,9,51751,卖盘
14:31:47,57.5,0.0,30,172495,卖盘
14:31:50,57.49,-0.01,7,40244,卖盘
14:31:53,57.5,0.01,27,155225,买盘
14:31:56,57.48,-0.02,10,57472,卖盘
14:31:59,57.47,-0.01,7,40219,中性盘
14:32:02,57.45,-0.02,19,109156,卖盘
14:32:05,57.44,-0.01,9,51696,卖盘
14:32:08,57.44,0.0,15,86163,卖盘
14:32:11,57.43,-0.01,90,516887,卖盘
14:32:14,57.47,0.04,73,419347,买盘
14:32:17,57.43,-0.04,32,186016,卖盘
14:32:20,57.44,0.01,21,120597,买盘
14:32:23,57.44,0.0,39,221793,买盘
14:32:26,57.43,-0.01,27,155062,卖盘
14:32:29,57.43,0.0,157,903926,卖盘
14:32:32,57.4,-0.03,101,579877,卖盘
14:32:35,57.4,0.0,74,424810,卖盘
14:32:38,57.43,0.03,29,166517,买盘
14:32:41,57.43,0.0,23,132089,卖盘
14:32:44,57.4,-0.03,14,80364,卖盘
14:32:47,57.4,0.0,54,309961,卖盘
14:32:50,57.4,0.0,30,172207,卖盘
14:32:53,57.41,0.01,27,154987,买盘
14:32:56,57.41,0.0,35,200918,买盘
14:32:59,57.4,-0.01,17,97580,卖盘
14:33:02,57.41,0.01,11,63141,买盘
14:33:05,57.4,-0.01,62,355880,卖盘
14:33:08,57.39,-0.01,34,195139,卖盘
14:33:11,57.4,0.01,17,97565,买盘
14:33:14,57.39,-0.01,6,34436,卖盘
14:33:17,57.39,0.0,9,51651,卖盘
14:33:20,57.4,0.01,49,281212,买盘
14:33:23,57.39,-0.01,41,235301,卖盘
14:33:26,57.4,0.01,51,292690,买盘
14:33:29,57.4,0.0,57,327157,买盘
14:33:32,57.39,-0.01,63,361565,卖盘
14:33:35,57.4,0.01,169,969906,买盘
14:33:38,57.38,-0.02,128,734481,卖盘
14:33:41,57.38,0.0,28,160686,卖盘
14:33:44,57.38,0.0,135,774631,卖盘
14:33:47,57.38,0.0,39,223782,卖盘
14:33:50,57.38,0.0,30,172141,卖盘
14:33:53,57.38,0.0,90,516425,卖盘
14:33:56,57.39,0.01,105,602560,买盘
14:33:59,57.34,-0.05,19,108983,卖盘
14:34:02,57.3,-0.04,14,80253,卖盘
14:34:05,57.3,0.0,96,550083,卖盘
14:34:08,57.33,0.03,35,200521,买盘
14:34:11,57.25,-0.08,9,51535,卖盘
14:34:14,57.25,0.0,50,286260,卖盘
14:34:17,57.22,-0.03,26,148794,卖盘
14:34:20,57.2,-0.02,45,257447,卖盘
14:34:23,57.2,0.0,104,594898,卖盘
14:34:26,57.19,-0.01,55,314465,中性盘
14:34:29,57.18,-0.01,26,148629,买盘
14:34:32,57.16,-0.02,80,457127,卖盘
14:34:35,57.12,-0.04,55,314200,卖盘
14:34:38,57.1,-0.02,56,319784,卖盘
14:34:41,57.08,-0.02,54,308295,卖盘
14:34:44,57.07,-0.01,32,182577,卖盘
14:34:47,57.06,-0.01,36,205383,卖盘
14:34:50,57.07,0.01,39,222536,买盘
14:34:53,57.06,-0.01,55,313818,卖盘
14:34:56,57.06,0.0,33,188250,卖盘
14:34:59,57.06,0.0,251,1432293,买盘
14:35:02,57.13,0.07,248,1415817,买盘
14:35:05,57.16,0.03,76,434145,买盘
14:35:08,57.18,0.02,33,188597,买盘
14:35:11,57.15,-0.03,26,148574,买盘
14:35:14,57.18,0.03,6,34286,买盘
14:35:17,57.16,-0.02,11,62871,买盘
14:35:20,57.18,0.02,23,131469,买盘
14:35:23,57.18,0.0,15,85754,买盘
14:35:26,57.17,-0.01,32,182955,中性盘
14:35:29,57.18,0.01,60,343084,卖盘
14:35:32,57.19,0.01,17,97212,中性盘
14:35:35,57.2,0.01,109,623315,买盘
14:35:38,57.19,-0.01,67,383142,卖盘
14:35:41,57.19,0.0,27,154402,买盘
14:35:44,57.19,0.0,24,137251,买盘
14:35:47,57.19,0.0,26,148693,卖盘
14:35:50,57.18,-0.01,30,171547,卖盘
14:35:53,57.18,0.0,24,137225,买盘
14:35:56,57.17,-0.01,19,108630,卖盘
14:35:59,57.17,0.0,7,40013,中性盘
14:36:02,57.16,-0.01,9,51444,卖盘
14:36:05,57.17,0.01,25,142918,买盘
14:36:08,57.16,-0.01,61,348692,卖盘
14:36:11,57.15,-0.01,48,274349,卖盘
14:36:14,57.16,0.01,47,268592,买盘
14:36:17,57.11,-0.05,12,68529,卖盘
14:36:20,57.12,0.01,37,211379,中性盘
14:36:23,57.11,-0.01,18,102789,卖盘
14:36:26,57.1,-0.01,151,862211,卖盘
14:36:29,57.09,-0.01,40,228355,卖盘
14:36:32,57.09,0.0,12,68502,买盘
14:36:35,57.09,0.0,5,28541,买盘
14:36:38,57.07,-0.02,22,125557,卖盘
14:36:41,57.06,-0.01,6,34236,卖盘
14:36:44,57.03,-0.03,43,245309,卖盘
14:36:47,57.05,0.02,199,1134438,买盘
14:36:50,57.01,-0.04,60,342002,卖盘
14:36:53,56.99,-0.02,31,176654,卖盘
14:36:56,56.99,0.0,37,210846,买盘
14:36:59,56.97,-0.02,20,113934,卖盘
14:37:02,56.97,0.0,42,239281,买盘
14:37:05,56.96,-0.01,35,199365,卖盘
14:37:08,56.94,-0.02,18,102472,卖盘
14:37:11,56.91,-0.03,16,91098,卖盘
14:37:14,56.9,-0.01,23,130882,卖盘
14:37:17,56.95,0.05,163,927657,买盘
14:37:20,56.95,0.0,222,1263782,中性盘
14:37:23,56.94,-0.01,88,501065,卖盘
14:37:26,56.95,0.01,77,438440,卖盘
14:37:29,56.95,0.0,59,336015,卖盘
14:37:32,56.95,0.0,24,136633,买盘
14:37:35,56.95,0.0,36,204958,买盘
14:37:38,56.95,0.0,40,227737,买盘
14:37:41,56.94,-0.01,82,466954,中性盘
14:37:44,56.94,0.0,45,256219,卖盘
14:37:47,56.94,0.0,14,79703,中性盘
14:37:50,56.96,0.02,122,694703,买盘
14:37:53,56.99,0.03,150,854437,买盘
14:37:56,56.95,-0.04,55,313323,卖盘
14:37:59,56.99,0.04,17,96856,买盘
14:38:02,56.98,-0.01,35,199452,卖盘
14:38:05,57.0,0.02,10,56985,中性盘
14:38:08,57.0,0.0,30,170992,卖盘
14:38:11,56.98,-0.02,22,125395,卖盘
14:38:14,57.01,0.03,41,233691,买盘
14:38:17,57.0,-0.01,11,62686,卖盘
14:38:20,56.98,-0.02,13,74096,卖盘
14:38:23,56.98,0.0,16,91192,卖盘
14:38:26,56.98,0.0,25,142456,卖盘
14:38:29,56.98,0.0,11,62682,卖盘
14:38:32,56.98,0.0,30,170951,卖盘
14:38:35,56.99,0.01,35,199371,中性盘
14:38:38,57.0,0.01,17,96857,买盘
14:38:41,56.97,-0.03,8,45569,卖盘
14:38:44,56.99,0.02,17,96875,买盘
14:38:47,56.99,0.0,25,142487,卖盘
14:38:50,56.97,-0.02,46,262135,卖盘
14:38:53,56.97,0.0,15,85455,卖盘
14:38:56,56.97,0.0,18,102549,卖盘
14:38:59,57.0,0.03,59,336178,买盘
14:39:02,57.0,0.0,27,153816,买盘
14:39:05,56.98,-0.02,6,34180,中性盘
14:39:08,56.98,0.0,2,11396,卖盘
14:39:11,56.98,0.0,3,17094,卖盘
14:39:14,56.98,0.0,4,22792,卖盘
14:39:17,56.99,0.01,12,68388,买盘
14:39:20,56.99,0.0,8,45592,卖盘
14:39:23,56.98,-0.01,7,39889,卖盘
14:39:26,56.99,0.01,5,28495,买盘
14:39:29,56.99,0.0,30,170963,买盘
14:39:32,56.99,0.0,29,165245,买盘
14:39:35,56.99,0.0,33,188062,买盘
